"","logFC","logCPM","F","PValue","FDR"
"ZNF48",0.669382874039457,1.08798957432945,5.2068396731435,0.0327893968318127,0.264939081482148
"KRT15",0.628298999878211,1.44852457403938,5.20431316544239,0.0328274926790528,0.265013141107254
"LAMA3",0.651455281170614,2.23811938714448,5.20372773276732,0.032836327209513,0.265013141107254
"FBLN7",0.648468880762526,2.84472841252896,5.20064530941446,0.0328828869847156,0.265236390132462
"RUBCNL",-0.980681431857026,0.0497277764154609,5.19233884414492,0.0330087258646182,0.265498053463632
"ZNF630",-0.685125488157924,0.98375400489401,5.26602735810597,0.0330110600198671,0.265498053463632
"FLOT1",0.430703111020711,-0.0494664617685302,5.1900619408568,0.0330433144201576,0.265498053463632
"H3C6",-1.69245240795304,1.36959807117622,5.1898653032901,0.0330463034647748,0.265498053463632
"PALM",0.6755726291722,2.22054333220715,5.18954184118768,0.0330512210034923,0.265498053463632
"ORMDL1",-0.266075352705344,6.37344554458058,5.18908193124329,0.0330582143534617,0.265498053463632
"MARK1",-1.8314172740342,-0.212892445448592,5.18878419135961,0.0330627426479693,0.265498053463632
"ODF2L",-0.279357884536021,4.94677855886109,5.18803605400829,0.0330741240716425,0.265498053463632
"MROCKI",2.47572156812921,2.75159351266388,5.18728340444334,0.0330855785898035,0.265498053463632
"PRDX1",0.17502902894778,8.76678703940842,5.18258455872828,0.0331571910153417,0.26592067194304
"AREG",-1.17655304298792,0.4874636045436,5.18128137655372,0.0331770829639586,0.265928246373021
"SLC35F5",-0.632554966183343,6.89230276058164,5.17682434452901,0.0332452173097809,0.266322274510716
"TFEB",0.577771073787571,1.61342555449061,5.17197791238991,0.0333194832043972,0.266648270380054
"ATP2A3",-1.74794448134041,-0.684766161796231,5.17044518121519,0.0333430093724345,0.266648270380054
"DEPTOR",0.367401315060278,6.51291274368392,5.16875593758933,0.0333689595431443,0.266648270380054
"GOPC",-0.363541092692535,6.36825275572963,5.16806724249178,0.0333795458051246,0.266648270380054
"CYP26B1",1.06050218786986,0.606224030335487,5.1679787936521,0.0333809056685254,0.266648270380054
"CACNB2",0.954785960225819,-0.122398567950464,5.16354933555401,0.0334490865461184,0.267025221773915
"FAM91A1",-0.464753597257003,4.60959826256494,5.16152468030084,0.0334803034540184,0.267025221773915
"PHKG2",0.195157134240101,4.99276597311854,5.16120910342807,0.0334851720927745,0.267025221773915
"NINJ1",0.442058440743634,5.84124111180364,5.15907258656406,0.0335181546984814,0.267136457236335
"TOR1AIP1",-0.186300085043088,6.88266022553267,5.15398015193457,0.0335969170537716,0.267612219551466
"CDK2",-0.327804556946498,3.39036682517914,5.15228358819048,0.0336232032880078,0.267669686980822
"MSL3P1",0.393524846003356,3.18443390933916,5.15083256723593,0.0336457035019649,0.267696966354919
"RAP1GAP2",-1.06705181686088,0.435718368835434,5.14920345184402,0.0336709855366901,0.267746335414983
"FLNB-AS1",1.34978632895177,-0.176124831718513,5.14434006513028,0.0337465871535873,0.268195555323102
"SND1-IT1",1.29597199306542,-0.0412455191553455,5.14062798387037,0.0338044202935678,0.268503134589827
"EYA4",-2.2765213175639,-0.360015435144674,5.1351518603971,0.0338899405705765,0.269030156056584
"FAM20A",-0.752114153851062,2.10460982777632,5.13130812640515,0.0339501134459132,0.269261526316996
"LOC107984104",-0.938951158984189,0.302982536054412,5.12735778000182,0.0340120807161251,0.269261526316996
"ATG5",-0.305798361426793,5.84782573496549,5.12672720129849,0.0340219840989889,0.269261526316996
"VEPH1",0.531357325539418,5.95264600129966,5.12656263040447,0.0340245692568842,0.269261526316996
"ETV7",-0.486276638113506,2.18659548805346,5.12611466884368,0.0340316071708911,0.269261526316996
"C3",-0.664090665107921,4.36864506842059,5.12463338365325,0.0340548912860016,0.269261526316996
"SAT2",0.231210370608077,4.22265879347067,5.12455727252512,0.0340560881507227,0.269261526316996
"ANP32E",-0.353770026056641,5.01077620327562,5.12350968641667,0.0340725664936933,0.269261526316996
"APOBEC3F",0.389630927043996,2.67701617571037,5.1201709967433,0.0341251434311163,0.269525260582846
"TUBA1A",-0.237859831406753,9.46944424073899,5.11236399307436,0.034248443400731,0.270306042122104
"SMPD1",0.242749122200683,6.89619812195815,5.11126204869553,0.034265887344298,0.270306042122104
"FBXW4",0.333430057296065,3.0717458471305,5.11025877290264,0.0342817780532487,0.270306042122104
"ANKH",-0.379077859295379,5.78626854360579,5.10826231563329,0.0343134242882051,0.270403655185265
"SRCAP",0.239833339462264,5.07381490526534,5.10354862278841,0.0343882726001989,0.270841417476875
"C2CD5",-0.337924245196901,3.54509378268518,5.10196272991729,0.0344134961850807,0.270883918233563
"MTARC1",-1.06174462949617,-0.190853309671085,5.1007832027756,0.034432270048356,0.270883918233563
"RILPL1",0.351870903042303,2.06150567859478,5.09579093733815,0.0345118569530005,0.271357934081435
"RAPH1",-0.328998018760592,5.11991251611548,5.093702844997,0.0345452068566439,0.271405291142734
"PUS10",-0.378694745535701,2.66887163680998,5.09299281079304,0.034556555416606,0.271405291142734
"TSC22D3",-0.292212081501812,6.67344536165852,5.0906314243418,0.0345943279545328,0.27154999599657
"PEAR1",0.745801031271891,5.23790529473544,5.08866989970563,0.034625739704319,0.271644637646796
"KRT18",-0.261020344476982,7.78758586376274,5.08650431281786,0.0346604566219455,0.271765088653076
"TRAPPC11",-0.237227678120154,4.848727840302,5.08424577007753,0.0346967055137992,0.271897410321704
"ZNF266",-0.343517822944924,3.16134715304526,5.0822375086665,0.034728973346078,0.271930340818653
"SERPINB7",-1.15464945553047,4.32155245109232,5.08157298367391,0.0347396580753719,0.271930340818653
"WDR81",0.369435920640761,1.99368163529839,5.07773112099082,0.0348015030626468,0.272262595030239
"ALDOA",0.34449670867316,3.36688275589028,5.0683143302902,0.0349536166787003,0.273294501044327
"PELP1",0.241859676996706,3.81847923512299,5.0662857006302,0.0349864840284499,0.273294501044327
"POLR2I",0.20660154036941,4.85212659010613,5.0650161408372,0.0350070708342874,0.273294501044327
"GASAL1",-0.43896640320581,1.92485434857113,5.06365362748674,0.0350291801345503,0.273294501044327
"RAP1BL",-0.301197708583489,2.37578836147342,5.06355590495801,0.0350307664680259,0.273294501044327
"VPS25",0.16188037412508,6.00416771411169,5.06205012191209,0.0350552201372714,0.273333341459225
"EIF4E3",-0.681712094376354,1.40141565634483,5.05849564836656,0.0351130205361579,0.273632006232636
"DYNLT2B",0.270374593959699,1.88157870044344,5.05717380406147,0.035134542846386,0.273647785154843
"LINC00619",-1.2030240753188,-0.74356900404121,5.05510779937634,0.0351682113812847,0.273758095804953
"PTPA",0.233532598228597,4.63414982017783,5.05366224616431,0.0351917903815195,0.273789788250901
"PYM1",0.194038638297425,4.43483673656079,5.0489457326778,0.035268847314982,0.274237269842533
"RPL35P2",0.34326080339996,3.22682003860696,5.04299620527092,0.0353663202028391,0.274842914754622
"ZC2HC1C",-0.60947302341087,0.270865675398926,5.04068532210914,0.0354042619288776,0.274985509779633
"TRIM29",0.83194418599535,0.702318179235443,5.03884895506658,0.0354344454261981,0.275067722099939
"POLD2",0.169028680191532,6.65973151417925,5.03324873267312,0.0355266728776126,0.275522388116519
"RASA2",-0.381282115455213,3.46466323429551,5.03266635026729,0.0355362793831909,0.275522388116519
"LOC107986424",-0.975600621290779,-0.688477133090056,5.03171919447352,0.035551909147062,0.275522388116519
"EXPH5",-0.940870210855953,-0.143573859656855,5.02573143666915,0.0356508973732219,0.275907659946652
"COX6B1",0.194695005358184,7.30945319944819,5.02514854619428,0.0356605501658148,0.275907659946652
"MAP4K5",-0.370645668184717,5.5041783714381,5.02514564861626,0.0356605981576934,0.275907659946652
"FLRT2",-0.758071996581232,6.43103527993118,5.0197276045566,0.0357504633804906,0.276450552917457
"RPS6P25",0.574756793860543,-0.610389733429187,5.01341037203898,0.0358555653148465,0.277091378634245
"RNF125",-1.14720765081271,-0.687445600690652,5.01235085659041,0.0358732269196163,0.277091378634245
"RPAP3",-0.284693304046908,5.26371286315476,5.01119154402195,0.0358925633314611,0.277091378634245
"FZD1",0.390792182056035,4.60799198824947,5.00776401527902,0.0359498005460027,0.27738067656028
"BAIAP2L1",-0.474142922011868,4.23289352945854,5.00469855689977,0.0360010786359043,0.277490009907958
"TBX2-AS1",1.15484291233876,-0.705800836804373,5.00455313732004,0.036003513219978,0.277490009907958
"NMNAT2",0.441498850851616,2.9127850151189,4.99847377145711,0.0361054589708429,0.278123005848397
"RADIL",0.668766701201123,-0.486763547510082,4.99712524721278,0.0361281166457561,0.278144880484469
"ST3GAL6",-0.676426457049053,2.69882034185568,4.98842119976234,0.03627474684991,0.279120653529872
"INHBE",1.05749927131335,-0.676320254234453,4.98430418508916,0.0363443366236386,0.279300059570496
"INTS6L",-0.650286166645443,1.46618040609018,4.98364090222351,0.0363555621482481,0.279300059570496
"CEP57L1",-0.361707442260087,3.49867864264188,4.98351086592378,0.0363577633655358,0.279300059570496
"FAAH",0.859047832448861,1.07477847723646,4.98060616414308,0.0364069725225341,0.279525087173833
"JADE1",-0.265111606955169,4.65180856418633,4.979127528416,0.0364320512431604,0.279564701584339
"SLC22A15",0.550753138344489,2.26717184942847,4.97707208385742,0.0364669454246596,0.279679551385299
"WDR91",0.365783018051613,3.22204718141356,4.97433039485948,0.0365135482920695,0.279884025275366
"YIPF5",-0.225110505174683,9.06957124600601,4.97299648723134,0.0365362461631764,0.279905139137653
"DNAJB14",-0.318459879599585,5.64487553875927,4.97077425354138,0.0365740952023911,0.280042240133966
"HCG11",0.407526362941986,1.1613402030933,4.96590882760957,0.0366571175353092,0.280524888008759
"PDE4DIPP2",0.260715411932177,2.81517793748716,4.95434654578798,0.0368552673633326,0.281887562639985
"PTGIS",1.01988481936657,1.566836257836,4.95281616998404,0.036881584762894,0.281935208141186
"NDC80",1.1695477413024,1.75755101336605,4.9513704606728,0.0369064656517518,0.281971826577211
"RPS8P8",0.447323914433695,1.16148851896496,4.94967579917964,0.0369356551559527,0.282041305829052
"ACACB",0.832660710753228,1.35130888280637,4.94623641217872,0.0369949765826925,0.282340672288249
"MLST8",0.205260057365857,5.83796940644755,4.94338702624145,0.0370442032732622,0.282411685003906
"HSPD1",0.271244330307607,7.48238769878415,4.94336840248307,0.0370445252648515,0.282411685003906
"PFKFB3",-0.535542579626274,4.1954042924137,4.94125213714195,0.0370811345655823,0.282537309244271
"GPAM",-0.411065031181801,4.51387305754881,4.9362483995119,0.037167856737845,0.282878658760227
"UROD",0.173467105795594,7.92453851205045,4.93546799609982,0.0371814028983154,0.282878658760227
"CA5BP1",0.260549049106451,3.46469897751871,4.93518018490253,0.0371864001006497,0.282878658760227
"LRRC27",0.274783298894408,3.75466378530967,4.93209701107213,0.0372399801308493,0.283132785014339
"DDX31",-0.278484397176599,3.70571764981284,4.92694662016883,0.0373296790776357,0.283575850044235
"EPHB2",-0.457901865926868,4.12107748690121,4.92606342094749,0.0373450853026699,0.283575850044235
"HOOK3",-0.295050542698435,4.8651326604911,4.92472609183096,0.0373684268716638,0.283575850044235
"TENT5B",1.26035730112285,2.00732362520209,4.92358123848356,0.0373884220717785,0.283575850044235
"HTR1F",-0.773070252108326,0.334386943528578,4.92104243192162,0.0374328061576588,0.283575850044235
"RABGAP1L",-0.252403206564142,4.66852762885896,4.92018066811967,0.037447885252117,0.283575850044235
"PLIN2",0.331364327678711,6.88498330103788,4.91940888310763,0.0374613957208822,0.283575850044235
"WHRN",0.683452015049931,1.09781330214539,4.91753313599177,0.0374942545121521,0.283575850044235
"ANKRD36B",-0.348930268725231,2.7768681905791,4.9152560391612,0.0375341877436141,0.283575850044235
"CDC37",0.22352237290477,7.58916214590437,4.91382154144576,0.0375593690333413,0.283575850044235
"LGALS1",0.214823883275235,11.085209809914,4.91340448631899,0.0375666936294506,0.283575850044235
"XPO6",0.254305987846601,5.72964405744951,4.9123187740739,0.0375857691821906,0.283575850044235
"TCN2",0.328165247478445,4.66262497955028,4.91191105904114,0.0375929354036363,0.283575850044235
"FBXO28",-0.438507959179328,4.28887591344407,4.90740036759893,0.0376723207470589,0.283575850044235
"PAK3",-0.898326839111329,1.77505514673853,4.90654059761112,0.0376874736164977,0.283575850044235
"MEF2C",-0.451078317079127,2.16953127041858,4.90646047851161,0.0376888860121995,0.283575850044235
"UBL5",0.199377880665644,7.63489310786136,4.90630618970127,0.0376916060918858,0.283575850044235
"STAT1",-0.236908039425991,9.93411767906564,4.90621478467667,0.0376932176479888,0.283575850044235
"HOMER3-AS1",0.490463949393164,0.0781448056558673,4.90550488686631,0.0377057364580393,0.283575850044235
"UFL1-AS1",0.897102348367324,-0.271670183374426,4.90440078609938,0.0377252162301564,0.283575850044235
"DRAM1",-0.322224986544601,6.1231623256225,4.90388854497793,0.0377342576136621,0.283575850044235
"UBE2E1",0.31604078656587,2.0178154459992,4.90218254358052,0.0377643872690185,0.283575850044235
"PKD2",-0.352442265670268,6.04398966744475,4.90145233785421,0.0377772917139552,0.283575850044235
"IARS1",0.199042163702563,8.35062921923479,4.90111960883933,0.037783173465103,0.283575850044235
"CYLD",-0.193539772094289,6.15173184912215,4.89112042844144,0.0379604151519327,0.284635074738742
"ERCC6L",1.43315486306767,-0.434140931808299,4.89046972049703,0.0379719818355208,0.284635074738742
"SERPINB9",-0.885102011873394,1.15647269137758,4.88972953174932,0.037985143924878,0.284635074738742
"LINC01705",-0.553432754653787,1.53051303105793,4.87973575194459,0.0381633591136291,0.285543762885399
"GOLGA7",-0.220467427815118,6.10506008094061,4.87965821836007,0.0381647454244308,0.285543762885399
"ZNF506",-0.278316714274329,2.9316425684952,4.87950721137321,0.0381674456126119,0.285543762885399
"BRD4",0.196680677306134,3.96989194606978,4.86609028697885,0.0384082195705426,0.287148430434366
"UQCR11",0.222102114204295,7.67824539614135,4.86527787274781,0.0384228537481823,0.287148430434366
"ADHFE1",0.585159573064741,1.39387271484745,4.86070450180429,0.0385053523358747,0.287493762337086
"ND5",-0.206099899971015,9.8814756991706,4.85987693778859,0.0385203020399668,0.287493762337086
"SEMA3B",1.50126675403556,2.55831301837409,4.85931183566111,0.038530514211333,0.287493762337086
"RPL9",0.233075952262441,6.04138804289178,4.85482210818397,0.0386117584575696,0.287946880952173
"TMOD2",0.254079028386594,3.23527696642479,4.84720869954476,0.0387499700347681,0.288792172793049
"CABYR",-0.355283552205299,3.00994263889831,4.84631340613409,0.0387662596039975,0.288792172793049
"ERGIC1",0.206980026447769,7.24365520174168,4.84036828042953,0.0388746255742452,0.289445819593916
"ZNF548",-0.315755106205865,3.31392845681048,4.83885378091827,0.0389022860598705,0.289498189210118
"TXNP5",0.361547131734284,0.844640275114527,4.83433603414287,0.0389849293175437,0.289959450435467
"GS1-124K5.4",0.3675783442472,1.70258445137984,4.83209685344169,0.0390259641831979,0.289963578140885
"MTX1",0.205275622000851,3.7062663468315,4.83205103498576,0.0390268043539816,0.289963578140885
"LDLRAD3",0.350240411917974,3.04767248264536,4.82785253276039,0.0391038788527525,0.290292576007129
"TTLL3",0.42473114541176,0.504656666119947,4.82738611286725,0.0391124518154243,0.290292576007129
"SSR3",-0.16155131268086,8.52756010010471,4.82263331604721,0.0391999310314663,0.290788071895682
"FKBP5",-0.662570474858711,2.06464593196139,4.81988185540187,0.0392506749602183,0.291010492742256
"ATP5ME",0.242291376754509,6.14873002639668,4.81779818072731,0.0392891525879302,0.291010492742256
"OGFOD2",0.222550169171334,4.61490275272513,4.81763766140118,0.0392921185426843,0.291010492742256
"FNDC3A",-0.271420387933635,5.3921053643424,4.80985107343533,0.0394362973798177,0.291924279391214
"TSEN2",0.268131574537671,3.65825395511254,4.80526458735423,0.0395215017853822,0.292321044622109
"PHLDB3",0.593313506266633,1.30934176737046,4.80385869152637,0.039547661124097,0.292321044622109
"EPHA5-AS1",1.3469694069358,-0.507335956943008,4.80360515426503,0.0395523807436684,0.292321044622109
"TST",0.27181632273888,5.12730972068622,4.80103881820536,0.0396001891600606,0.292519353930684
"C1orf52",-0.245093554590382,5.53721788634548,4.79992830678196,0.0396208971729413,0.292519353930684
"LPCAT4",0.20021679447605,4.98871162137488,4.79326556503698,0.0397453963412489,0.293195099699491
"COX14",0.18343704426372,6.36067832162086,4.79279502240349,0.0397542055381639,0.293195099699491
"TMC1",-1.9847078640009,-0.697119839557986,4.78474768264363,0.0399052046591587,0.294154174050048
"SMIM29",0.154935062892096,5.64341035412442,4.77872102820256,0.0400187123586902,0.294836025172817
"ZCCHC24",0.25815024845574,4.54294022841511,4.77617417191334,0.0400667901929571,0.295035362202598
"PSMB6",0.183633777752859,8.03736059550431,4.77379668973753,0.0401117296064309,0.295074597473068
"OPN3",-0.847020013061684,0.0413526990841673,4.77366783455793,0.0401141668670191,0.295074597473068
"PTPRD",-0.850397327124771,0.399184917402086,4.77173601341194,0.0401507268063137,0.295157392920728
"MAD2L1BP",0.269196202069664,5.35986737896819,4.77085129599477,0.0401674827558668,0.295157392920728
"YWHAZP5",-0.337737599227538,2.06969569592234,4.76930339321664,0.0401968179987877,0.295218388599155
"WNT2",-1.19767028217128,0.0494688252606103,4.7655060089825,0.0402688871373976,0.295575591555433
"MX1",0.897685862526991,1.8463738410805,4.76306991169575,0.0403151978040861,0.295575591555433
"ATXN1L",-0.260177079532279,3.08450754021715,4.76246139046966,0.0403267753002664,0.295575591555433
"CUL4B",0.234060532727982,6.45503275347884,4.75999123861053,0.0403738100812806,0.295575591555433
"NSRP1",0.219556367948352,5.38923941623051,4.75986069660913,0.0403762974885966,0.295575591555433
"CDC25B",0.477318359511969,3.77031974776517,4.75944678512204,0.0403841854936662,0.295575591555433
"YPEL3-DT",-0.733969151965464,-0.532727264186623,4.75828175020214,0.0404063971802512,0.295575591555433
"RUVBL2",0.173308721580353,6.87748678921173,4.75788661067986,0.0404139337509708,0.295575591555433
"PHKA2",0.437936135704986,2.83766479454918,4.75641401313708,0.0404420348789163,0.295590412464926
"C1GALT1C1L",-0.970359830733402,1.07544439615622,4.7555736009534,0.0404580821051031,0.295590412464926
"CDKL1",-0.558233031993531,1.67527503284742,4.75432861211705,0.0404818677378441,0.295610308897316
"PTPN18",0.340324033762541,3.69313013078164,4.7522479921084,0.040521653472158,0.295746961248953
"KANSL1L",-0.590111510088693,1.33041070525386,4.74732446270932,0.0406159776403262,0.296281312984396
"SCAF1",0.369785801265878,2.81070545546253,4.74238809183326,0.0407107970530436,0.296811810990577
"PRKD1",0.422069289121225,3.83628711377331,4.74133812766347,0.0407309973614429,0.296811810990577
"PPP4R1",-0.214549643535591,5.3500165122248,4.73927912909667,0.040770643432889,0.296837735428042
"SLC45A4",0.491286947393757,1.3819527206913,4.73880573413667,0.0407797648319544,0.296837735428042
"SPAG7",0.165603013100281,6.35465406981818,4.73631499365393,0.0408277945668211,0.296837735428042
"RAP1GDS1",-0.137313314215116,5.3336258109444,4.73627475192408,0.0408285710855674,0.296837735428042
"TSPAN11",0.820765373238783,1.43518203297475,4.73475422775379,0.040857923898686,0.296837735428042
"ZNF700",0.449993466012551,2.21848391531694,4.73457145340732,0.0408614538544337,0.296837735428042
"HPS4",0.252791311134894,4.6841151127107,4.73273761312271,0.0408968902509489,0.296941466462528
"MUC19",-0.898734868318371,1.41019375457169,4.72729384077212,0.0410022883484192,0.29754379461466
"MCOLN2",0.491751200923851,2.24444146288585,4.72626474370649,0.0410222474228263,0.29754379461466
"TRAM2",-0.302622894140682,7.82547619845578,4.72118592006343,0.0411209109280567,0.297789520229162
"LOC105379107",-1.17431643968346,-0.530520411926408,4.72074330415375,0.0411295220853193,0.297789520229162
"AKR1B1",0.175165314255457,8.5043258920824,4.72054678166269,0.041133346112721,0.297789520229162
"NT5DC3",-0.429215427265088,3.77065610513895,4.72015370133222,0.041140996061585,0.297789520229162
"MYH3",-1.31115467520143,0.223194340075592,4.71619594785526,0.0412181097462522,0.298193902210644
"UST",0.340199336858522,3.01960974613533,4.71408927100716,0.0412592233141594,0.298337557554986
"LOC105378810",0.90385155311744,0.70309512098103,4.70729939890186,0.0413920492880491,0.298632703730811
"RPS29P18",0.328737267122111,1.89583532139628,4.70541011548774,0.0414290940884229,0.298632703730811
"TACC3",0.785844560726909,2.06925754720133,4.70511075878444,0.0414349672723453,0.298632703730811
"ROR1-AS1",1.28199882148433,-0.00317941857018641,4.70504738746075,0.0414362106972757,0.298632703730811
"QSER1",0.406772696029448,3.11661269649011,4.70473089326278,0.0414424213424443,0.298632703730811
"ADORA2B",0.578491591971677,2.46843051941483,4.70381434460765,0.0414604129463043,0.298632703730811
"PRXL2A",1.07957347612887,-0.159599118063641,4.70341863217474,0.0414681834049435,0.298632703730811
"INPP4B",-0.406697796901387,5.15416934953995,4.70331274845808,0.0414702628836018,0.298632703730811
"LOC105370932",-0.572514598441766,-0.43824415684779,4.70010863304323,0.0415332451767403,0.298932869772077
"RAB30",-0.402705655235033,3.98697766027144,4.69672461014129,0.0415998813401286,0.299259013125938
"H1-4",0.74952682951237,0.163982005024293,4.69355372948274,0.0416624301804928,0.299555434212713
"S100A4",0.747100818098828,5.21771834798777,4.68875052239088,0.0417573810200911,0.300084404821802
"LRRC28",-0.240019939215206,3.97275546075798,4.68474500801546,0.0418367500839405,0.300451601067098
"ADSS1",0.679820046468138,0.209723067057251,4.68401206483562,0.0418512917767137,0.300451601067098
"CENPP",0.54634862301485,0.249605892692945,4.67818760778812,0.0419670532531906,0.300991253982369
"RHBDD1",0.198338598935624,5.40741759967458,4.67684169516491,0.0419938548485719,0.300991253982369
"SLC22A23",-0.180310504821991,4.29285434256912,4.67609153506458,0.0420088014333922,0.300991253982369
"PRKCSH",0.306323746932032,7.77450838452477,4.6756826548745,0.0420169507114886,0.300991253982369
"CSNK2A2",0.318490569652233,2.03780882049544,4.67468759102334,0.042036790527021,0.300991253982369
"DPCD",0.199702184129258,4.97906434967162,4.67376789376739,0.0420551370900909,0.300991253982369
"HMGB3",-0.234588683443785,4.17687245334791,4.67053712602966,0.0421196578352192,0.30129938721575
"DDX43",-2.4050730977209,1.35720686378292,4.66867125700191,0.0421569715841088,0.301412682721838
"CREB3L1",0.422043850075213,7.17882114391976,4.66502596952871,0.0422299781886364,0.301780928654538
"NOP16",0.30812051521422,5.70469307834003,4.66200436299717,0.0422906023524594,0.301812471072358
"ZNF234",-0.353097423964551,3.26815074502123,4.66014405896487,0.0423279756316323,0.301812471072358
"FERMT2",-0.358398404042395,6.50921326427877,4.65982987339431,0.0423342912688268,0.301812471072358
"INSYN1",0.604529908784301,0.319887956059501,4.65851777458007,0.0423606780994846,0.301812471072358
"GMCL1",-0.540651719835363,3.84044903067213,4.6583846219464,0.0423633568919276,0.301812471072358
"PPFIA4",0.955605404293595,1.74421096525357,4.65822475235105,0.0423665734349894,0.301812471072358
"NOCT",-0.82376715314587,0.479481860691993,4.65639988698214,0.0424033089331106,0.301812471072358
"HTR7",0.619261610125431,1.6113615556191,4.65615773627011,0.0424081862620139,0.301812471072358
"WDR73",0.230965708801388,4.5844764709873,4.65517778878288,0.0424279305611516,0.301812471072358
"WASHC4",-0.322093660871456,6.60242806620725,4.65175952554069,0.0424968842995457,0.302144180883818
"AHSA1",0.187765544917934,6.99674059501698,4.65073295517138,0.0425176171888522,0.302144180883818
"DSTYK",-0.26664870202744,4.9504303342821,4.64777329089284,0.0425774554542103,0.30240401856991
"NPC1",0.242764051660228,6.48198825540967,4.64546537299394,0.0426241828929106,0.30240401856991
"STEAP1",-0.412646334006877,5.23522410659045,4.64505402920053,0.0426325172885887,0.30240401856991
"ACVR1B",0.324968669532828,2.58914225911872,4.6446666834904,0.0426403671357215,0.30240401856991
"C3orf52",-0.404080290300997,2.3925930547188,4.63891355679482,0.0427571512716211,0.30283277581036
"LINC01013",0.718451310798085,3.55697656530758,4.63868041285282,0.0427618915436418,0.30283277581036
"CYP2C23P",1.09889601486869,0.168040508671111,4.63763492443657,0.0427831556811022,0.30283277581036
"PTPRU",-0.38409349380493,2.65318723340158,4.63696309187588,0.0427968263660045,0.30283277581036
"TRIM61",-0.485560470418515,2.03898824133005,4.63637934123684,0.0428087087429822,0.30283277581036
"LOC107983998",0.94661627644588,-0.488369734765367,4.63337125170748,0.0428699983115236,0.303090601666642
"ZNF225-AS1",0.738190092780567,0.081323564163226,4.63247169860137,0.042888345914496,0.303090601666642
"WARS1",0.200711146280472,7.61126020058666,4.62965415787061,0.0429458710074109,0.303344388318577
"EXT2",-0.438627940291983,8.28252129993403,4.62604968040358,0.0430195901703459,0.303712247505435
"ATN1",0.333650380519528,3.56563145456508,4.62347593738586,0.0430723162898038,0.303931603382301
"NFKBIZ",-0.352155382359483,3.86559777037206,4.62173420633395,0.0431080391746353,0.304030819003018
"MTMR1",-0.428900313070186,2.22267243787564,4.61815576940956,0.043181538155291,0.304396227026373
"LOC101928274",0.495241041417484,0.829027415271157,4.61564848406086,0.043233120829825,0.304606852834636
"IPO9",0.188474369631945,6.13096492132809,4.61258548480555,0.0432962309500864,0.304745626612986
"NTRK3",0.952731892350099,1.15432566490759,4.61220130431848,0.0433041539732511,0.304745626612986
"ZNF560",-2.11914985219384,0.917418947802962,4.61058272031938,0.0433375523506512,0.304745626612986
"MLLT1",0.407744792776065,3.58314070220329,4.6104801325542,0.0433396701617044,0.304745626612986
"ABCA6",0.457136156065175,2.25999148973926,4.60609736716526,0.0434302570267799,0.30513390991671
"CTTNBP2NL",-0.251813934209693,5.76773344469454,4.60570525101038,0.0434383720707935,0.30513390991671
"ESR1",-0.820923739381314,0.340373377166466,4.60423964171547,0.043468718806149,0.305194331387845
"YWHAZP2",-0.341941907991582,1.53349307420155,4.6014998819818,0.0435255123464283,0.305440282891061
"SGF29",0.320951732669708,2.58776955743791,4.59627971837484,0.0436339558205401,0.305924145195081
"ADAM10",-0.240477469565657,8.1581171380801,4.59608255773936,0.0436380576188494,0.305924145195081
"KIF23",-0.273528287003092,4.20197441443839,4.59361981471137,0.0436893301825049,0.306032038117818
"SLC6A6",-0.746847116751344,3.36379627419308,4.59147052119062,0.0437341326953169,0.306032038117818
"PIF1",0.677086914807107,1.79376638255081,4.59106093827179,0.0437426764446302,0.306032038117818
"PDGFD",-0.688265500904134,2.21053543885707,4.59032907494875,0.0437579475508043,0.306032038117818
"ARHGEF10L",-0.744684215833903,4.08175029879974,4.58867549384602,0.0437924735115717,0.306032038117818
"B4GALT4",0.185935839433213,6.23371957890353,4.58737993190169,0.0438195457604885,0.306032038117818
"HEMK1",0.230907616198801,4.57449154992078,4.58717210382337,0.0438238903295142,0.306032038117818
"DIPK2A",-0.70027044535294,2.1879124402715,4.58698092975904,0.0438278871832429,0.306032038117818
"ADCY2",-1.23000163530822,-0.712260012115774,4.58511766562565,0.0438668638519615,0.306151881731616
"EIF4B",0.197780977927088,6.37638678381786,4.58236827653293,0.0439244486261739,0.306262286379306
"ANKZF1",0.341923093702844,4.74386326263345,4.58227871985683,0.0439263257913461,0.306262286379306
"RAD51",0.381410500268065,2.29533748202103,4.58099326381822,0.0439532797841724,0.306298054503903
"CCIN",0.494304644304766,2.56315188448463,4.57569955676141,0.0440644780658975,0.306769589154747
"COLQ",-0.873824144351102,0.215584865169188,4.57453516048924,0.0440889798059599,0.306769589154747
"ZFAND5",-0.385378282239272,6.33230281022625,4.57376914957491,0.0441051069594341,0.306769589154747
"PGLS-DT",0.402482125392948,1.23352332092754,4.57361400346492,0.0441083741299807,0.306769589154747
"MRPL36",0.215753000241398,5.72965131339351,4.57210571964195,0.0441401508684718,0.306838542565132
"TMEM120A",0.213769376581101,6.27343958174513,4.56339671455893,0.0443241412877453,0.307965011373023
"ST6GAL1",-0.40087680094743,2.15430572914852,4.5608219897303,0.0443787023511229,0.308191532656116
"RPL24",0.172617648247677,7.17749027343017,4.55720788645094,0.0444554172971915,0.308543732029267
"KIAA1671",-0.267843478849526,2.94290593900652,4.55587233691478,0.0444838044096659,0.308543732029267
