"logFC","logCPM","F","PValue","FDR"
"BRD7P2",-1.69800163632624,-1.31336894633866,4.00406173327971,0.0555254098009223,0.334600947756862
"KRT8P12",0.662909565897326,1.9186458997372,3.9924964324952,0.0558561252051921,0.335136751231152
"LOC105374287",-3.66319669313326,-2.48910193892356,4.04594300097873,0.0561228275790131,0.33528551303669
"LOC105376982",-2.95067400281159,-1.68147082799609,3.96707703926801,0.0574161468137137,0.340237357006415
"SLC22A14",-2.81519724979171,-1.8344349585251,3.93806380849545,0.0574426706634206,0.340237357006415
"ABCC5",-0.330344430318035,5.5773716012636,3.85656988779384,0.0599135938545671,0.351596569738498
"DCLK3",-2.2266077654908,-1.33142845242062,3.88357420644447,0.059916248523465,0.351596569738498
"SNRK",-0.605450635138398,2.01207383869377,3.84988632932422,0.0601214913622107,0.351596569738498
"PPARG",0.820230031518793,2.17239448494712,3.8399706056134,0.060431426281503,0.351924188345223
"LOC107986076",-2.59393244826255,-1.13486662989793,3.85726378056091,0.0607293193808298,0.352179232894687
"SLC6A6",-1.33219249864365,3.3537290076883,4.02454990825306,0.0612043264883154,0.35243077089004
"LOC101928711",-3.11046707346347,-2.15321284958689,3.83123356390584,0.0615460374625035,0.35243077089004
"LOC105377009",-3.46350541753087,-2.98124899390219,3.86110061712278,0.061593630367445,0.35243077089004
"POC1A",0.588645025767769,2.49481263253132,3.79032843973588,0.0620104015863056,0.35243077089004
