"","logFC","logCPM","F","PValue","FDR"
"TM4SF1",0.553618090299113,8.58611303573637,28.3881519647406,2.58225404870527e-05,0.000340131275477897
"ZXDC",-0.968881413542932,2.96286104486819,27.72296037516,2.99613682478503e-05,0.000386725253912695
"PFN2",0.492692097308621,6.81912881359017,27.6763605466547,3.02774220145171e-05,0.000386725253912695
"TMEM45A",0.452687460633383,6.68000319784582,27.5440735527926,3.11946960210539e-05,0.000392494458891768
"UBXN7",0.58662101783676,5.11546857676355,27.3538083663953,3.25677795359109e-05,0.000403744678658425
"TMEM43",-0.481119211927792,7.92182241514323,27.0329295532138,3.50358193274125e-05,0.00042804631439143
"DGKG",1.05626316480001,1.80889041817833,26.4450939922613,4.01057839882027e-05,0.000482988227172213
"SLC26A6",-0.646506692306891,4.64751715753283,26.1056660108759,4.33955572024663e-05,0.000508900987393618
"SIAH2",-1.44798035724869,2.61114664402499,26.098822596929,4.3464853015825e-05,0.000508900987393618
"AP2M1",0.409629016695334,10.0899056172744,25.7872169936796,4.67522572160539e-05,0.000539892504563472
"SEC13",0.409779768826045,8.89267027094123,25.4991606026063,5.00346366459446e-05,0.000565535094172032
"TIMMDC1",0.420142412206471,7.14389145836464,25.4682115215141,5.04020497876345e-05,0.000565535094172032
"LPP",-0.520332212487707,6.00972066534214,25.4195795180698,5.09853702930894e-05,0.000565535094172032
"RPL35A",0.446693012269225,7.62198067218278,25.3575958823944,5.17395810778459e-05,0.000566447621410702
"UBA7",-0.840738231464316,4.10465763811188,25.1639939195038,5.41751029115818e-05,0.000585507843005942
"CHCHD6",0.590278480087508,4.39498353828005,24.6952895706121,6.06078465399817e-05,0.000646739425736767
"ALAS1",-0.381211109536894,7.03191954032578,24.5453693487742,6.2838540849905e-05,0.000662161124205874
"ROBO2",2.99857379125005,1.36691761787934,24.4667769279156,6.40437425173259e-05,0.00066652932027291
"CNBP",0.393419634266063,8.24623898089856,24.0326957630564,7.11734255374049e-05,0.000731697533268686
"NCBP2",0.456081426138242,6.70751042581311,23.8828754347022,7.38324874779278e-05,0.000749888999324014
"RAB5A",0.498966921963028,5.91458909596908,23.4061912678061,8.30434656843779e-05,0.000833400494903936
"SMARCC1",-0.65098912630503,5.17718669682096,23.2735698533947,8.58248893999671e-05,0.000851180961931439
"LINC00886",1.0584812310472,2.65944009452807,23.108161308105,8.94379149544522e-05,0.000875286008880275
"EEF1AKMT4",0.644223571120828,1.63390373194006,23.0683578306009,9.03320080339073e-05,0.000875286008880275
"P4HTM",-1.73596074590513,4.42447610223275,22.8237278416371,9.60467805494501e-05,0.00092008450003621
"NME6",0.448970931444524,4.67665262757891,22.685073287566,9.94609432065029e-05,0.000942085113742494
"FRMD4B",2.21851688540113,1.86310538795525,22.278812040202,0.00011025410628077,0.00102752604568957
"C3orf52",-0.767700341863288,2.3925930547188,22.2086541731593,0.000112244815464515,0.00102752604568957
"SFMBT1",-1.31678166676263,2.09399661905294,22.1973552072631,0.000112569087298591,0.00102752604568957
"RYK",-0.617977186512906,4.44796051940351,22.1700502274934,0.000113356965894579,0.00102752604568957
"CPOX",-0.735494114874723,3.04098866669646,21.9127202965077,0.000121086286757641,0.00108591212485842
"PSMD2",0.427355160091361,9.50941279522652,21.7860149129202,0.000125102807650823,0.00110555447108327
"RAD54L2",-0.688487622313569,4.06128037760932,21.7614143151914,0.00012589944154685,0.00110555447108327
"FBXO45",-0.82570374297442,2.01193494905087,21.4229560903956,0.000137443117958798,0.00119447988081718
"CCNL1",-0.397091190518291,6.03792398949687,21.3032580109203,0.000141799347296318,0.00120958626818242
"PPP2R3A",-0.610589442259387,3.97515506876678,21.2964652835392,0.000142051056405765,0.00120958626818242
"SRPRB",0.349521705244137,8.25253055874927,21.22771988276,0.000144626205186233,0.00121919890971995
"RPL32",0.410299615187526,7.46912117091737,21.0520275337433,0.000151443030570727,0.00126402450268439
"HTR1F",2.35426823254935,0.334386943528578,20.9966544109809,0.000153663893427107,0.00126863856107608
"MAP4",-0.317560835483659,8.170765981109,20.9636233701223,0.000155005660487351,0.00126863856107608
"SDHAP1",-0.584146447409706,2.71806201774517,20.9201699190315,0.000156790398716709,0.00127090678959794
"TM4SF4",1.52303190307232,0.795797909512544,20.3959246139643,0.000180193352423012,0.00143539140442088
"IFT57",0.565627699113594,6.06147367216246,20.3868093109426,0.000180632750275409,0.00143539140442088
"LINC00960",2.34420515431697,0.109298780724562,20.3378260243445,0.000183014167882298,0.00143539140442088
"NFKBIZ",-0.793159715468244,3.86559777037206,20.3199142460337,0.000183893560708724,0.00143539140442088
"MBNL1",0.426466362757373,7.19553264540156,20.0681961835193,0.00019675456461817,0.00152168897223043
"WDR5B",-0.490605338842241,3.25067771688824,19.8007509603426,0.000211508813144097,0.00162092663164067
"NXPE3",0.498492909397025,4.84204749113263,19.6919986743737,0.000217851810125298,0.00165449617960024
"LSM3",0.551020645570288,5.71738133687159,19.5669565950915,0.000225403906966237,0.00169656690689766
"LZTFL1",0.538483593088402,3.76166271349206,19.4717341744356,0.000231347568047433,0.00172589380410607
"SENP2",0.577227262697701,5.16544381729457,19.4205633521607,0.000234612417504828,0.00173489708733833
"FILIP1L",-1.53126340681741,3.67200984277642,19.2598657280648,0.000245198318430005,0.00177411304466706
"ROBO1",2.55572804584569,4.26820273981987,19.2478025603544,0.000246013858203793,0.00177411304466706
"BCHE",2.66256682037749,0.119507426443088,19.2446244348251,0.000246229212605037,0.00177411304466706
"PFKFB4",0.571926053731079,3.97518118867606,18.8715561153856,0.000273005744881638,0.00195037155029848
"APOD",1.4005097489798,0.688901221965441,18.6389708990492,0.000291306571898862,0.00206362554714908
"CMC1",0.5668768139392,4.44018655161782,18.3234804810898,0.000318315913419921,0.00223616929177495
"XXYLT1",-0.8771072645206,4.57661366831697,18.1969696673168,0.000329908472457248,0.00228794383178912
"DUSP7",-0.497750311988778,3.32624120095425,18.1840937711105,0.000331114053948129,0.00228794383178912
"LSAMP",-2.28522117583169,4.73642118691852,18.0699395913366,0.000342016295580368,0.00234406290385569
"DAG1",-0.565751428024925,5.93778470546989,18.0088534390046,0.000348011592294559,0.00236591751858317
"UTS2B",1.25653905717088,-0.210303413232807,17.8511783644624,0.00036402634448983,0.00245499366723941
"CDV3",-0.494759731013671,5.43282922875037,17.6749288831383,0.000382891086238179,0.0025617236960221
"CRYBG3",-0.53263439183832,3.56605538689666,17.5107333164458,0.000401434310966535,0.00263174633626466
"SELENOK",0.35870232153181,6.18295588741474,17.5068387086199,0.000401885942481536,0.00263174633626466
"TXNRD3",-1.32360578728094,2.09809717097901,17.4981690208405,0.000402893311308655,0.00263174633626466
"ZBTB11",-0.550093750604927,3.75579067499084,17.4581905409659,0.000407574571736461,0.00263174633626466
"LOC105374003",1.49054622492642,1.12572372269029,17.4464003365913,0.000408966512515623,0.00263174633626466
"VEPH1",0.842877424059503,5.95264600129966,17.3752010273271,0.000417483907434923,0.0026662040452094
"EXOG",0.487319013859818,4.36218242948932,17.173660987337,0.00044266739421104,0.00280577904751809
"HYAL3",0.675638235198136,3.2272887278716,16.855636053567,0.000485864880209334,0.00305659771654081
"SETD2",-0.479724095853721,4.42365182162292,16.7432620059248,0.000502218339777506,0.00313607452172176
"TSC22D2",-1.07009042129228,4.5389207597405,16.7038693853991,0.000508093286025234,0.00314943117734759
"MRPS25",0.294722289123482,5.35943620203747,16.6720933846788,0.000512887285868935,0.0031559414743614
"LOC107986022",-2.17292684744655,2.37756498456287,16.5836694541517,0.000526491008457518,0.0032161733342731
"LOC105374191",0.811775603723302,2.90699629935904,16.4669492181194,0.000545058155381467,0.00330564046752933
"OSTN",3.03556631480726,0.435291847047269,16.3446588570955,0.000565285646731832,0.00338585877217666
"NCK1-DT",0.930511215288148,0.907438890370479,16.3326206615259,0.000567320959872509,0.00338585877217666
"SLC4A7",-0.75134792627877,6.03837886273135,16.3148836443844,0.000570334455099746,0.00338585877217666
"DYNLT2B",0.48121553494966,1.88157870044344,16.2342268534042,0.000584261386733185,0.00344428216095157
"FLNB",-0.413220970422786,8.07647778412298,16.204726199848,0.000589448145013991,0.00345072768226941
"PCNP",0.534130455652393,6.72281803665607,16.1631620592337,0.000596841877143012,0.00345382871132948
"P3H2",-0.980749459901158,5.70371398539658,16.1493311767502,0.000599324747795143,0.00345382871132948
"TRANK1",-0.986303624094405,2.59626331245547,16.1330111132824,0.00060226906354144,0.00345382871132948
"IP6K2",0.425628457629932,6.10535149789381,16.0693994769872,0.000613897822721982,0.00349672881455832
"EDEM1",-0.467674912286624,4.97903123911916,15.9075110565317,0.000644620002626769,0.00364707826989507
"AGTR1",-2.07783483466234,1.15459170773931,15.7329448317772,0.000679652163418833,0.00380684726643479
"SDHAP4",-0.526664695881905,3.00045398999656,15.7221274671047,0.000681890791496623,0.00380684726643479
"NPRL2",0.391486301497073,4.85365857310062,15.6821460446291,0.000690235400153128,0.0038280818574282
"C3orf80",-2.56387821944336,0.414193494406579,15.6468433841991,0.000697696783092396,0.0038441724715483
"FSTL1",-0.643197174492279,11.1298283976413,15.5299292123426,0.000723046629883695,0.00395797603241529
"DNAJC19",0.396520723310439,4.874798108328,15.092198879424,0.000827342688561115,0.00449967668681948
"ASTE1",-0.474184370032689,2.85241292031459,15.0490221493735,0.000838493961452646,0.00453109236861911
"MSL2",-1.19021842183519,2.04019235018899,15.005750255309,0.000849835705154668,0.00456313056971583
"SACM1L",0.460860164876713,5.70361124693841,14.8599085891808,0.000889320451592795,0.00473018916990555
"SSR3",0.27803441646626,8.52756010010471,14.8496566672901,0.000892170911049801,0.00473018916990555
"RIOX2",0.344802016172115,5.09076570561167,14.7823853378008,0.00091112604780501,0.00480049536437264
"TMEM41A",-0.396786336159917,4.71008445802157,14.6553916897912,0.000948127079069977,0.00493487979384193
"EPHB1",-0.811396426556863,2.61697742382211,14.6546771329451,0.000948339889208058,0.00493487979384193
"FAM131A",-1.01886589036847,1.36181549574123,14.6236969416755,0.000957617109339991,0.00495258419124916
"TMEM115",-0.640405032352094,7.0528921418371,14.5629763469635,0.000976090952850315,0.00501734556861473
"TMEM44",-0.540919265412397,4.20235872280867,13.9199925709614,0.00119768215442669,0.00610829085632463
"CLASP2",-0.534149852628187,3.86217007483999,13.9066812061681,0.00120281884003545,0.00610829085632463
"CMTM6",-0.484633757925576,7.45994036662101,13.8721652022919,0.00121625131059076,0.00613952008879046
"KIF9",0.480832785890679,2.438927557103,13.7568248119874,0.00126234829001661,0.00630238504538525
"PLOD2",-0.650025802572085,9.5748219871034,13.7540823662336,0.0012634674646146,0.00630238504538525
"PRKCI",-0.830215308924706,4.46378405886781,13.5352685961664,0.00135638125747483,0.00672605529441932
"IQSEC1",-0.555638900281208,4.31008827767081,13.3379489342053,0.00144664025901901,0.00713168268042705
"SMC4",-0.905054528911715,3.97216920917005,13.3009705403111,0.00146427940536827,0.00717489614451188
"TNK2",-0.565837521121562,2.85083610980546,13.2840525225862,0.00147242827164953,0.00717489614451188
"SLC49A4",-1.35235783304187,3.77046301411222,13.2225559144617,0.00150247214293052,0.00727921848557718
"SEMA3B",-2.47677480409897,2.55831301837409,13.1926787244678,0.00151731137077022,0.00730910563176741
"WDR48",0.44034473074348,4.86564151036268,13.0826347328063,0.00157337414297897,0.00749843704108632
"THUMPD3",0.391537771842373,4.72378972982397,13.0650079746885,0.00158256416347168,0.00749843704108632
"RPL24",0.284945783217534,7.17749027343017,13.0636017301645,0.00158329987344409,0.00749843704108632
"RASSF1",0.314467545781289,6.03583370960776,12.7686008114603,0.00174629030312457,0.00822414930465929
"RFTN1",-0.512495337336636,5.63588182320314,12.7486308969273,0.00175797316131884,0.0082331743055099
"UBP1",-0.516963703532254,3.94328446182983,12.608796898077,0.00184223001342087,0.00858010995200993
"ELP6",0.394307730551783,5.26734011529034,12.5411742548956,0.00188456238757349,0.00872904446551896
"SPCS1",0.327206044515868,7.6794289309455,12.4649424367423,0.00193357250534696,0.00890711268856551
"LOC100653395",-0.878617860000288,-0.356986218618123,12.3299490650586,0.00202383986881979,0.00927226635551675
"HACL1",0.388420430097622,4.5658036991065,12.2056310504347,0.00211108563992668,0.00958362317650456
"MICOS10P3",0.553485029998977,1.49667092771633,12.2008313482282,0.00211453607453126,0.00958362317650456
"NKIRAS1",0.390094791039718,4.51145763848662,12.0747480951887,0.00220743722289252,0.00990340528238644
"SRGAP3",1.28418388502354,0.707614897297146,12.0642180543273,0.00221539703207599,0.00990340528238644
"BRPF1",-0.623564355662906,3.45823968589229,12.0302815057851,0.00224126601038097,0.00990340528238644
"GYG1",0.245586490301319,5.95666193689671,12.0162795178635,0.00225203616244974,0.00990340528238644
"ZNF385D",1.10564665841517,1.12268481016968,12.012961254481,0.00225459687458415,0.00990340528238644
"MRPL47",0.313421374413295,5.57208233678372,12.0116885806326,0.00225557985079264,0.00990340528238644
"SHISA5",0.268956171643895,7.92888388706028,11.9758646522461,0.00228344376594133,0.00997379841807533
"MKRN2",0.297994311117435,5.67334468089671,11.89977848817,0.00234388993038272,0.0101850474809929
"MME",-2.73919454056137,5.68883267012158,11.79600406228,0.00242919259009893,0.0105015864279661
"SERPINI1",0.549287027847941,5.20241458704395,11.7671998191462,0.00245347191901081,0.010552432794521
"FAM86HP",0.744072005533916,1.12071535488553,11.7021710015535,0.00250927419846515,0.0107376555802341
"FAM86JP",0.697588181535637,0.880156041395937,11.6236018853776,0.00257856870485649,0.0109784516070405
"TMEM158",-0.898244513936754,1.60105090651758,11.5460599878437,0.00264902990647421,0.0112217699053154
"LOC105374029",0.794175669782584,1.84467648676039,11.522917052791,0.00267046863170444,0.0112560252826342
"PCYT1A",0.29735991180365,6.514826803625,11.4910701381156,0.00270028358780962,0.0113250699727538
"APPL1",-0.550389543126511,3.25902801826493,11.46004378476,0.00272968344735932,0.0113916987431876
"CMSS1",0.325850341768628,3.84780055140439,11.3518360036516,0.00283501241542217,0.0117729825921226
"NPHP3",-0.845051375499037,1.31819110992676,11.2189739351153,0.00297051207562133,0.012275204312494
"DBR1",-0.573989222773884,3.65128416324634,11.0761929211501,0.00312413603479513,0.0127913589450023
"STIMATE",-0.570607316094112,4.0470447262768,11.0747206485463,0.0031257650565486,0.0127913589450023
"CEP19",0.593608666211389,2.05734357492361,10.9618181124887,0.00325352266319694,0.0132339309252139
"IL1RAP",-0.580277386590931,4.2474191570619,10.9516471831385,0.00326531154501125,0.0132339309252139
"PIGZ",-1.11873916566412,3.50206091837576,10.9194788482251,0.00330290826543673,0.0133222567835558
"PLXNA1",-0.624175692982765,6.5767947124712,10.8645897055716,0.00336816701852658,0.0135207847457995
"TMEM39A",-0.366882483347979,6.04111438127113,10.8430926783675,0.00339411166643203,0.0135603608284464
"LTF",1.65035324540071,1.20444060506891,10.6854663355915,0.00359122302734242,0.0142801934530644
"PRRT3",-1.18259723884929,2.10242799683169,10.3593546204136,0.00404037584469287,0.0159907832726577
"PRRT3-AS1",0.713533887071026,0.499700207707088,10.2806438864839,0.0041578476244078,0.0163779638388028
"TATDN2",-0.591560244801743,2.88561284188613,10.2680041172907,0.00417706076553095,0.0163779638388028
"PLXNB1",-0.641125013489912,3.69661813218441,10.2284679958689,0.00423779332387679,0.0165391656112414
"TMPPE",-1.02273288746282,0.790180349922792,10.2099208639433,0.00426661945418825,0.0165749317966852
"TFDP2",0.564709450701029,4.10783238960087,10.1487267036779,0.0043632740715819,0.0168726607446951
"IQCG",0.537582450485368,2.72372298340452,10.0153281909372,0.00458246311207611,0.0176393443081286
"H1-10",-2.02364330125242,2.07596272852433,9.97140924616059,0.0046572656188049,0.0178392879628583
"PPP4R2",0.392727830904217,5.38270848969585,9.96010925829111,0.00467672911007317,0.0178392879628583
"PCOLCE2",-0.910980497686486,4.9053714069333,9.92931068821674,0.00473023524194723,0.0179621094998267
"ARL6",0.572890278270554,3.03326843305227,9.8318764105679,0.00490401004754536,0.0185384774443082
"RHOA",0.178957185358199,10.1178788021383,9.78255900204394,0.00499464678197187,0.0187968180232245
"GPD1L",0.424422245022744,3.47884503489798,9.75997542371718,0.00503676786911756,0.0188710902829605
"LOC643634",-1.22311569717736,1.69219729804381,9.74267789617714,0.00506929525679346,0.0189089199180393
"ARF4-AS1",0.696508616332812,-0.269778632052722,9.71808016843304,0.00511595078278467,0.018998883303469
"THOC7",0.282101371918771,5.18159480393751,9.69586980376836,0.00515848592750423,0.0190728229687985
"KLHL18",0.35872410078004,5.20365051767076,9.58449290179517,0.0053777624751919,0.0197967413388069
"KLHDC8B",0.321628344083062,4.85173126097213,9.54850700212063,0.00545079697886669,0.0199783558834114
"CRBN",0.389648590333114,4.50416443832743,9.51017034642428,0.00552981053626176,0.0201802176712929
"TADA3",0.228040565136193,6.42436014860343,9.46832234873356,0.00561750929292795,0.0204118979911132
"RPL15",0.263176847361849,8.51596780948171,9.3273718927423,0.00592439485256097,0.0214346131360897
"LRIG1",-1.29747818492896,0.838669012663443,9.29493146377045,0.00599762124883539,0.0216068150118301
"GNL3",0.277461689489198,6.54676968627635,9.19732996793513,0.00622403726060249,0.0223270783433528
"SETD5",-0.242050185745202,5.30452490664016,9.16258908522256,0.00630689728604615,0.0225284508988852
"EMC3",0.2381431074707,7.84673814182802,9.12822390550866,0.00639006324094199,0.0227292122874012
"ZNF639",-0.588241035318318,2.55892848399447,9.08169678221288,0.00650460127098589,0.0230394070228618
"ABI3BP",-0.590420098961408,9.12686593603856,9.05991693521776,0.00655899665127873,0.0231348710335898
"NCEH1",0.397451307208089,6.38248950421372,8.93310888000209,0.00688587055420414,0.0240945945229709
"IL12A",0.673005298564836,3.19839096897234,8.92347050840601,0.0069114429513349,0.0240945945229709
"RABL3",0.341562424785409,5.01378688809078,8.92144326837467,0.00691683496388964,0.0240945945229709
"SEC61A1",-0.204099289468134,10.2303107386804,8.81646861639162,0.00720251061075828,0.0249864874274454
"CMTM8",-1.43206265576235,-0.688932019228434,8.68005987827096,0.00759342741589647,0.026234669309839
"CCDC71",-0.908056725334472,0.329628116698512,8.64178466810804,0.0077072948732198,0.0264531181051401
"RBSN",0.394676395701853,4.5646911852397,8.63774746130175,0.00771941524776331,0.0264531181051401
"PPM1M",-0.665140312915995,2.76041852922186,8.53687616558289,0.00802920767596327,0.0274033282220123
"TKT",-0.384980028602954,7.9545614276552,8.52321721517963,0.00807220500216795,0.0274389871646273
"NECTIN3",-0.421386425867745,4.57777850264872,8.44403132381582,0.00832655761147428,0.0281899119135455
"COPB2-DT",0.921749540270245,-0.318013123688447,8.39787751636702,0.00847889626189809,0.0285908381951203
"CD80",1.81734265636012,-0.78023833143113,8.31071795484439,0.00877507745834906,0.0294716744915867
"GTPBP8",0.411976320100111,3.60122159898988,8.28453468498224,0.0088662782748652,0.029659811848061
"NSUN3",0.3727982909182,3.27330297900368,8.19068788757959,0.00920189945988135,0.0306608744849011
"RAB6B",0.837282658434455,1.07973162705597,8.16527041447676,0.00929520617940828,0.0308498378316582
"NDUFB5",0.316780588938555,6.00196153013465,8.07090144956898,0.00965092371726665,0.0319048184064933
"U2SURP",-0.343261867079642,5.48940786969246,7.97105076293874,0.0100438271916635,0.0330740090725482
"DTX3L",-0.852542609860387,2.62707122840688,7.76030599184204,0.0109326967215155,0.0358609468336092
"NLGN1",-0.558129486494381,2.70051005744953,7.63157213188382,0.0115184521568052,0.03763587274491
"ARMC10P1",-0.772542068352289,0.318665188302363,7.59792781892378,0.0116772254279635,0.0380073399064605
"LOC105374101",0.684549644743293,0.184601732353918,7.54862150140343,0.0119143206294819,0.0386298934255895
"ZCWPW2",0.794993563132229,1.09396550886546,7.462644063324,0.0123406556421564,0.0398588992579995
"LINC00882",0.557475137583067,-0.285801698499223,7.43676613292926,0.0124722749430048,0.0399822458636851
"CHMP2B",0.219430215099968,6.61723770688319,7.43648725081394,0.0124737018530832,0.0399822458636851
"SH3BP5",-1.13303682662801,1.65801957159819,7.41790017620015,0.0125692135561819,0.0401357841964445
"TPRA1",-0.704804957545627,5.58544028472951,7.38658451253412,0.0127319765037906,0.0403888893438858
"PARP9",-1.01111674368766,3.23254949870545,7.38423168624336,0.0127442996031716,0.0403888893438858
"RPL39L",-0.785547003370159,0.245719083126561,7.37127324966325,0.0128124084178764,0.0404163446592461
"GMPS",-0.52431214130192,4.56927790326523,7.36437129581443,0.0128488497849086,0.0404163446592461
"EPHB3",-1.04904796175578,2.17848787689058,7.30291229875868,0.0131784749680683,0.0412990869817158
"ZNF662",-1.57266539180024,-0.20361292652931,7.26781894440142,0.0133709029807685,0.0417039620641741
"CNOT10",-0.37979164828276,3.87928233041888,7.26136848448351,0.0134066117667748,0.0417039620641741
"B3GALNT1",0.261289915979292,5.29979585243371,7.1819560196431,0.0138550292574512,0.0428637215380801
"ACTG1P1",1.44573431574693,-0.699011000231976,7.1774213728489,0.0138811340212288,0.0428637215380801
"OXSR1",-0.323568427162133,4.91392456106742,7.06432003843415,0.0145502680957977,0.0447659708202828
"RYBP",-0.542549696288525,-0.226464323661091,6.90881704726268,0.0155296316587715,0.0476053799576161
"MUC13",1.74225910504341,-0.0358092788809905,6.88392122625177,0.0156931405560288,0.0479323097417836
